,Actor,Array,Least_Array_Diff,2ndLeast_Array_Diff,3rdLeast_Array_Diff,4thLeast_Array_Diff,5thLeast_Array_Diff,1stMatch,2ndMatch,3rdMatch,4thMatch,5thMatch,Best_Match_Actor,Second_Match_Actor,Third_Match_Actor,Fourth_Match_Actor,Fifth_Match_Actor
89,Kang_Ki_Young.png,"[ -0.9632864  -10.5458975  -11.624449     2.3867726    0.8687173
   6.67691    -12.213207     0.7398245    0.8525504    4.202405
  -1.8336102    6.8965793   -2.1596184   -1.697557    -3.9578965
  -2.153348     1.4078939    5.93192      1.1137507   -0.8110235
   3.7725744    0.38238811   1.3899685    5.732115     3.1250257
   1.0887285    0.25983506   0.8413937    3.106662    -0.8675775
  -2.8538918    4.302633    -3.6784024   -1.2447855    1.7058499
   2.6678724    0.7327421    2.8390026    1.1300931   -0.33203194
   2.355234    -0.45808116   0.6371128    0.8618566   -1.1143547
   2.1528175   -0.915763    -3.1957374   -0.7249652    0.19461061
   1.6879244    0.5325369   -2.4992423   -0.17817956   0.4200696
  -0.95038426   0.10102809  -0.5384474   -0.36900085  -3.4544294
  -0.02871162   1.7830045    0.4184512   -0.44415307  -0.5168211
  -0.47535348   0.3325764    0.9782959   -0.64601016   2.1481152
   0.0951962    1.0083334   -1.2435824    0.98607284  -1.1897336
   0.2262227    0.82908785   1.0537164   -0.85867155  -1.1642493
   0.45096552  -1.0854409   -1.6668099   -0.4522328    1.0534289
  -0.24685225   1.6523589    0.8954795    0.9725672   -0.782772
  -1.7941188    3.2210069   -0.528508     1.2282599   -1.3901556
   1.2149111    0.7223394    1.3067406    1.6570907    0.6188295 ]",23.94732666015625,28.621713638305664,30.734867095947266,30.841781616210938,30.918642044067383,504,46,175,532,575,Shin_Ha_Kyun.png,Jo__Min_Ki.png,Ahn_Nae_Sang.png,Kwon_Sang_Woo.png,Jo_Jung_Suk.png
90,Kim_Jong_Kook.png,"[ 10.649292    28.441607    -7.781816   -11.573615    -5.3138876
  -6.949587   -10.804794     8.056251     6.3647046   -7.0271444
   0.5279741    0.7397938   -2.861491    -0.66409653   1.3045163
   5.814511    -4.700296     0.5043889   -2.0833955   -1.5034499
   3.3340495   -3.1979432   -0.66616106   0.58163387  -2.3361523
   0.22475103   3.8208203   -1.2569499   -1.1547139    6.712012
   2.2494998   -3.5608985   -0.23870546  -3.0801585   -0.12589034
   1.1002376    0.92901003   0.2651438    2.929242     3.0480855
  -0.4376505   -3.6875591    0.24437162   4.609805    -0.25795537
   1.5707204   -2.7369714    1.1299591   -0.16365689   4.197965
   0.13206565  -0.75053775   0.65348554  -0.5108948   -1.3694098
  -0.08069223   1.2685593    1.889374     4.433181     2.7794435
  -2.0047147    0.6144703   -0.06454512  -0.1135634    1.9183114
   3.427506    -0.3604653   -2.2481623    0.17255613  -0.5347486
  -1.2458572   -1.7342206   -0.3133275    1.0172272   -0.5646172
  -0.67684716   2.0259361   -0.35234648  -0.12411764  -0.87741804
  -0.98511016  -1.8469381    1.298877    -0.4826583    1.2335546
  -0.12461433  -3.3497653    1.7936105    0.3406696    0.24643515
   0.15736148  -0.05720939   0.1866992    1.365127     1.8206469
   0.33404392  -0.7497244   -0.30984285  -1.9654616    0.7883499 ]",30.422321319580078,33.98111343383789,33.99458312988281,34.2700309753418,34.853736877441406,386,48,31,256,372,Kim_Do_Wan.png,Kim_Dong_Hee.png,Kim_Dong_Seok.png,Bae_In_Hyuk.png,Lee_Dong_Hae.png
91,Kim_Jung_Hoon.png,"[ 2.02481689e+01  6.24802113e+00 -1.88717690e+01 -9.25201511e+00
 -8.25411892e+00  1.23698959e+01 -1.04165173e+01 -1.16970959e+01
 -3.49996924e+00 -7.18708038e+00 -3.62591600e+00  1.13432384e+00
  7.23541451e+00 -1.38856339e+00 -2.26386929e+00 -3.01015353e+00
  2.59369850e+00  2.54694486e+00 -1.88189292e+00  6.78944111e+00
 -1.94707006e-01 -3.50289989e+00  2.75787616e+00  1.40226901e+00
 -2.34068370e+00 -1.11303198e+00 -6.34611726e-01  1.20963454e+00
 -1.42761898e+00  4.21195745e+00  3.33856851e-01  1.09188998e+00
 -4.58862400e+00  1.20210934e+00 -2.87444401e+00  5.07425189e-01
  8.40492308e-01 -2.25657511e+00 -1.65241313e+00 -2.22768664e+00
 -2.49530792e+00 -2.59067750e+00  3.57389361e-01 -5.88792086e-01
  4.49718571e+00 -8.76973033e-01  2.32049155e+00 -5.09269238e+00
  7.83444166e-01  1.71519887e+00 -6.58884823e-01  8.18717360e-01
  1.36107004e+00  1.81883544e-01 -5.22119522e-01  4.25714254e-03
 -2.08315313e-01  2.62179947e+00 -3.27956975e-01 -1.05728745e+00
  5.00576615e-01 -8.04599822e-01 -2.08609033e+00 -1.77083075e-01
  2.63424039e+00 -1.08918357e+00 -1.71068811e+00  5.18952668e-01
  6.02939129e-02 -1.48422050e+00 -7.35938847e-01  9.30487812e-02
  1.49302554e+00 -1.03808188e+00 -3.53578120e-01 -1.57960248e+00
  6.65367424e-01  1.05782084e-01 -8.44561040e-01 -2.35845745e-02
  1.57102513e+00  5.35374284e-01 -1.22896814e+00  2.37567723e-02
  3.27826679e-01 -1.78484511e+00 -6.94936693e-01  2.10179567e-01
 -1.80717802e+00  1.84212852e+00 -3.41208130e-01  2.03402638e+00
 -9.35169458e-01  2.26708293e+00 -1.32860506e+00  1.11010790e+00
  1.88284385e+00  4.70001340e-01 -1.17823875e+00 -1.56674564e+00]",34.88834762573242,37.25846481323242,37.66354751586914,38.06620407104492,38.163841247558594,141,298,354,409,107,Hong_Kyung_Min.png,Jeon_Jae_Yeong.png,Seo_Kang_Joon.png,Bae_Soo_Bin.png,Kim_Joo_Heon.png
92,Lee_Soon_Jae.png,"[-1.4700908e-02 -2.0100958e+01 -9.9403650e-01 -1.1833266e+01
  7.9505358e+00 -9.7128944e+00 -1.9274760e+00 -3.8473020e+00
  1.1029515e+00 -2.5164404e+00  7.2521796e+00 -1.2329450e+01
  6.4735322e+00  1.1716592e+00 -2.8299720e+00 -1.5209664e+00
  1.7140186e+00 -7.7504897e+00  2.8830795e+00 -3.7991450e+00
  3.6737344e+00  2.9563987e-01 -1.9015520e+00  1.4481170e+00
  3.5751748e+00 -9.5599914e-01 -1.7505117e-01  1.0186765e+00
  1.2070664e+00 -6.7437048e+00 -2.0686674e+00  1.5428084e+00
 -6.2061328e-01  5.3625679e+00 -1.3435063e+00 -9.7035950e-01
 -2.4515595e+00 -1.8956665e+00  4.7399393e-01  4.0187678e+00
  1.0378193e+00 -5.1279187e-01 -3.9525080e-01  2.3625791e+00
 -2.6526196e+00 -6.3738793e-01 -2.0833907e-01 -1.4043870e+00
  8.8572586e-01  8.1599021e-01  1.5654705e+00  1.3728592e+00
 -1.6717627e+00  8.7384033e-01 -8.7617803e-01 -1.7919651e+00
 -8.7814200e-01  2.7272573e+00 -2.0232055e-01  1.0918033e+00
 -1.7220221e+00 -7.6106590e-01  2.0538013e+00 -1.3347448e+00
 -4.4198948e-01  4.0327058e+00  5.0590467e-01 -3.3467489e-01
 -8.2555830e-01 -9.4889748e-01  1.2506535e+00 -1.0700293e+00
  3.6120147e-01  3.6737061e+00  9.0696675e-01 -9.9708903e-01
 -1.1579983e-02 -2.9008932e-02  1.6533201e+00 -1.6690198e+00
 -3.4790633e+00  3.0526584e-01  5.4132426e-01  4.7787297e-01
 -1.1746922e+00  1.4424177e-01  1.3598341e-01 -8.0900466e-01
  2.7543466e+00  1.9884388e+00  1.2516302e+00 -4.0639174e-01
 -1.3886445e+00 -1.6799446e+00  1.0777495e+00  6.7666364e-01
 -2.7192793e+00  6.4359844e-01 -1.3261307e+00 -9.1511631e-01]",30.12520408630371,32.46953582763672,33.18627166748047,34.1254997253418,35.57817459106445,189,126,422,492,227,Jo_Dong_Hyuk.png,Yang_Kyung_Won.png,Heo_Joon_Ho.png,Yang_Ik_Jun.png,Hwang_Woo_Yun.png
93,Han_Joo_Wan.png,"[-7.68681622e+00  1.10595827e+01 -4.54371119e+00 -1.24254570e+01
 -4.84974194e+00 -5.66147232e+00  3.20181155e+00  4.87141895e+00
 -1.24388494e+01 -1.64794004e+00 -7.73915127e-02  9.26911116e-01
 -2.81248188e+00 -1.35907578e+00  4.67693388e-01  1.11218095e+00
 -1.35713482e+00 -4.83460784e-01  1.12944640e-01  4.14621067e+00
 -8.83337593e+00 -1.11230099e+00  1.86757302e+00  3.33177543e+00
 -1.58633244e+00 -3.22000623e+00 -2.52044129e+00  3.86869478e+00
  1.41466618e+00  2.78105760e+00 -2.04077625e+00  4.80328226e+00
 -2.23732090e+00  3.36107635e+00 -3.05991268e+00 -3.85696340e+00
  6.42428637e-01  1.38628531e+00 -2.72135139e+00  1.19285989e+00
  2.47336864e+00  5.27900124e+00  4.56938457e+00 -1.80218971e+00
 -1.67313069e-01 -5.24846268e+00  3.27506280e+00 -1.28557384e-01
  1.00332999e+00 -2.13803625e+00 -7.88382351e-01 -1.54982352e+00
 -1.76343596e+00 -3.63455629e+00  1.73690867e+00  2.09036851e+00
 -8.32152367e-03 -1.18877244e+00  2.39945436e+00  1.45676017e+00
 -2.52044290e-01  2.63086021e-01 -1.29969168e+00 -6.77131593e-01
 -1.91958755e-01  2.80339330e-01 -2.01652229e-01 -5.33240139e-01
  1.99450898e+00 -1.30255058e-01 -7.83385277e-01  1.02736521e+00
  1.10679790e-01  1.02265573e+00 -8.66165280e-01 -8.34074497e-01
  7.06199467e-01 -1.24779135e-01  4.76220083e+00  7.54222631e-01
  6.93819821e-02 -1.97461438e+00 -1.32441974e+00  6.46512985e-01
 -2.92497098e-01 -4.84415114e-01 -3.81996244e-01  3.03533030e+00
 -2.37297341e-01  9.50794995e-01 -1.84044981e+00  1.83935010e+00
 -1.09980106e+00  5.95154881e-01 -1.45794308e+00 -2.01923871e+00
 -2.10139945e-01 -2.12409759e+00  2.41251993e+00 -3.70192587e-01]",30.825847625732422,31.806987762451172,32.43833923339844,32.59819412231445,32.74131393432617,527,466,79,514,511,Choi_Min_Ho.png,Kang_Hoon.png,Ahn_Jae_Hyun.png,Choi_Ro_Woon.png,Seo_Joon_Young.png
94,Ryu_Seung_Soo.png,"[ 9.55653954e+00 -1.15256710e+01  4.80074549e+00 -1.49821014e+01
  1.15106964e+00  1.00646133e+01 -6.25137806e+00 -8.91765594e+00
 -3.24457240e+00  8.29143047e+00  9.23518002e-01  2.05026126e+00
  1.30159780e-04  9.83966064e+00  1.97063112e+00 -5.42705536e+00
 -3.05849004e+00  1.48182888e+01 -3.03004527e+00 -7.94193411e+00
  2.01279974e+00 -4.57378328e-01 -2.06790257e+00 -9.30163682e-01
 -3.80419612e-01  4.32604790e+00  9.10288811e+00 -4.15664053e+00
 -2.79318237e+00  2.21069551e+00 -2.14015627e+00  2.33580899e+00
 -7.41893148e+00  9.24776196e-02 -1.11493194e+00  2.35853362e+00
 -8.96576881e-01 -6.56256676e-01 -5.25798178e+00 -5.62977219e+00
 -2.59899795e-01 -3.00916791e+00 -2.00144196e+00 -1.16481900e+00
 -5.38418245e+00  2.42027640e-01 -7.73092151e-01 -5.58139324e-01
 -4.13162756e+00 -1.71962452e+00 -2.91278172e+00  1.74233818e+00
  1.24906766e+00 -4.58628654e+00  1.84831476e+00 -1.18293583e+00
 -3.54679942e+00  1.96705532e+00 -1.01322889e+00 -8.48564446e-01
 -2.87639165e+00 -5.58873236e-01 -9.18588400e-01  4.26921654e+00
 -3.04276752e+00  2.11875415e+00 -9.73789573e-01 -1.29158235e+00
  4.82252741e+00  1.43980706e+00 -1.13622144e-01 -1.87628770e+00
  1.04210699e+00  3.12821460e+00  3.43876457e+00 -5.93648911e-01
 -4.98246431e-01 -2.94639945e-01  1.27142501e+00 -2.34247231e+00
 -6.99422538e-01 -2.59932613e+00  8.47471595e-01 -3.39691710e+00
  3.19828629e+00  1.88782251e+00  1.37272894e+00 -1.78815985e+00
 -9.90435123e-01  5.50159156e-01  1.00500178e+00  2.79882598e+00
  5.03272891e-01 -2.94831467e+00  2.26410061e-01  1.92706317e-01
  2.02243924e+00 -3.54056239e+00  6.99939728e-01  3.28559369e-01]",42.153751373291016,43.656349182128906,43.834716796875,43.985145568847656,44.37671661376953,292,187,418,12,89,Lee__Han_Wi.png,Kim_Young_Min.png,Jo_Hee_Bong.png,Woo_Jung_Kook.png,Kang_Ki_Young.png
95,Hong_Jong_Hyun.png,"[-1.5593604e+01  1.9659035e+01 -2.4096408e+00 -4.1146731e-01
  1.1266352e+01 -1.2499366e+00 -3.6105835e-01  4.4869232e+00
 -9.8526049e+00  4.9225169e-01 -1.2864764e+01 -1.7393751e+00
  3.4735758e+00  5.1327929e+00  3.2475929e+00 -1.2072684e+00
  3.2973125e+00 -1.3584324e+00 -1.9507972e+00  4.5037503e+00
  4.3833938e+00  1.6585917e+00  1.3927953e+00  2.2378154e+00
 -1.3785506e+00 -3.1799382e-01  1.8001066e+00 -5.8083572e+00
  7.7224743e-01 -6.1119761e+00  3.0216017e+00 -3.8779240e+00
  5.0160056e-01  1.0160681e+00  3.1520953e+00  6.0356557e-03
 -8.2712173e-01 -3.2315141e-01 -1.4338452e-01 -2.7326944e+00
 -1.1100124e+00 -2.4170370e+00  2.7484703e+00 -3.3468497e-01
 -3.2532375e+00 -2.8780279e-01 -8.1997550e-01  5.1144099e-01
  2.0665426e+00  1.7460598e+00  3.0018027e+00  6.3603556e-01
  5.1616257e-01 -3.8597831e-01 -8.9721131e-01  4.5265424e-01
  4.1153245e+00 -3.8984567e-01 -3.1059108e+00  1.0013702e+00
 -2.1630971e+00  4.4868621e-01 -1.2252492e+00  9.4956297e-01
 -5.8132493e-01  1.1129271e+00  4.4754118e-01  3.5733879e-02
  5.9602827e-01 -1.0919321e+00  1.7665217e+00 -4.3235664e+00
  6.1322141e-01  1.3724288e-01 -2.4284852e+00 -1.9852988e+00
 -2.8196697e+00  8.2655805e-01  1.0207149e+00 -1.0231348e+00
  1.8070000e+00  9.9951750e-01  9.0646338e-01  9.2157680e-01
 -1.5162171e+00  1.1098005e+00 -1.7747498e+00  6.8144751e-01
  2.1337955e+00 -4.1067070e-01  1.4310464e-01 -1.2809788e+00
  8.3301055e-01  7.9973793e-01 -6.6535962e-01 -1.6047715e-01
  1.8621549e-02  3.4737772e-01 -3.4756565e-01  1.5205255e+00]",25.824298858642578,28.15553855895996,28.978031158447266,29.13984489440918,29.14369773864746,305,538,535,567,383,Kim_Sung_Joo.png,Ko_Chan_Bin.png,Yoon_Shi_Yoon.png,Kwon_Yool.png,Choi_Byung_Mo.png
96,Jun_Suk_Ho.png,"[ 9.5581818e+00 -4.8261981e+00 -9.4972879e-01  5.5812263e+00
 -4.8808680e+00  7.1280322e+00  1.5038655e+00 -7.8125772e+00
 -3.0622511e+00 -4.3568425e+00  1.8568853e+00 -4.4040794e+00
  1.8240106e+00 -5.7646856e+00  1.8971196e+00  8.8922787e+00
 -4.3865623e+00  1.5250240e+01 -2.6782606e+00  1.9758270e+00
 -2.1554165e+00  3.6666207e+00 -9.0427113e+00 -8.5362368e+00
  4.9189496e+00  1.0079071e-01  6.0546355e+00 -5.2367053e+00
 -5.1392317e+00  6.6944566e+00  2.1219187e+00  2.2337177e+00
 -9.3210340e-01 -3.2476034e+00  4.9726925e+00  3.9154158e+00
  2.6731348e+00 -4.8881845e+00  4.3660450e-01 -2.4200280e+00
  4.3989549e+00  1.2043016e+00 -1.4848202e+00 -1.5702868e+00
 -2.5578833e+00  4.1879730e+00  9.8382502e+00  2.9672954e+00
 -3.2826455e+00  1.1825180e+00  7.6218885e-01 -1.4683738e+00
 -3.1675262e+00 -3.3708115e+00  1.7853199e+00  7.0439725e+00
 -3.9585323e+00  2.7603154e+00 -2.3836949e+00 -1.8721297e-01
  7.9814939e+00  1.0353307e+00 -2.2659161e+00  5.9286648e-01
  1.1060716e+00 -1.1802258e+00  3.0384479e+00 -2.2185159e+00
  5.8982819e-02  1.7581546e+00  3.2992554e-01  1.6681379e+00
  6.0762775e-01  2.2737834e+00 -1.6431865e+00 -1.8926498e+00
 -2.1971936e+00 -1.5434913e-01  2.5697136e+00 -4.6508303e-01
 -2.7492619e-01 -9.8965710e-01  2.4037604e-01  2.6738794e+00
  1.0726628e+00 -3.6526392e+00  2.0260487e+00  3.5421841e+00
 -1.8422942e+00 -2.8757949e+00  2.1822770e+00  4.1107738e-01
  4.3681417e+00 -3.6651558e-01  2.2807431e+00 -2.3341930e+00
  1.3771570e+00  1.2357858e+00 -9.2071605e-01 -8.9799929e-03]",39.830650329589844,41.5035400390625,41.89720916748047,41.948490142822266,42.289546966552734,12,488,207,564,575,Woo_Jung_Kook.png,Ji_Hyun_Woo.png,Kim_Seo_Kyung.png,Jung_Moon_Sung.png,Jo_Jung_Suk.png
97,Moon_Sung_Geun.png,"[ 25.971827    -6.675037   -12.869056    -2.1204765    0.63372546
  -4.0757256    5.2251086    3.111263     3.2680302   -0.5875287
   3.7814527   -5.778667     0.46397573  -7.774463    -0.7818987
  -2.1545734    1.3301488   -5.239213    -1.5523953   -0.69273347
   0.5837358    2.479535     6.1176076    2.0629752    0.04777682
  -0.03000367  -2.6424541   -2.4838946   -3.0412493   -0.19222713
   1.9205892    1.4126694    0.17411612   3.8617997    1.3097563
  -0.7249788    1.4625827    1.3909144   -1.7463024    0.9337991
  -0.24402188   3.0936382   -1.9008573    1.1702349   -0.480291
  -1.504289     0.03352719  -2.6135654   -0.32628244   2.0040584
  -0.57413554   1.2934605    1.2502584   -2.398157     1.1513424
   1.5885856    0.61940575   1.4028425    0.46638417   2.6165938
  -0.37176386   0.5037811    1.0350428    0.34813     -2.2092607
   1.6035426    0.17899403  -0.22158101   2.1322632    1.6822904
   1.8281665    0.8841914   -1.184346    -1.5596457   -0.8374357
  -0.53678995  -1.0193539    0.34581006   0.7096897    1.46489
   1.0641664    0.4364487    1.3291967   -0.45108083  -1.418146
   0.5448103   -0.6960648   -0.41192818  -1.1855356   -0.51963645
  -0.43033952   1.8784964    0.58604807   1.5914409    0.79175425
  -1.1455449   -0.9533394   -1.0728384   -1.1960264    1.5035402 ]",23.95240592956543,26.246929168701172,26.67889404296875,26.838176727294922,27.706844329833984,335,6,212,98,391,Chun_Ho_Jin.png,Choi_Il_Hwa.png,Park_Jun_Gyu.png,Son_Jong_Hak.png,Kim__Hak_Chul.png
98,Son_Jong_Hak.png,"[ 3.0197235e+01 -7.2462468e+00 -6.1214290e+00  3.1974096e+00
 -5.5407113e-01 -7.3519897e+00  1.1106977e+01 -2.0171270e+00
  6.7213726e+00  5.6311612e+00  5.1328993e-01 -1.6440494e-01
  2.6529351e-01  9.1373682e-01 -7.1909118e+00 -4.0579138e+00
 -3.9791851e+00 -4.6393967e+00 -4.1189942e-01 -2.0916393e+00
  1.9686388e+00 -1.7429074e+00  3.7887654e+00 -3.1517174e+00
  2.5349224e+00 -3.5085411e+00  6.3371819e-01 -4.2762580e+00
  4.5008719e-01 -1.0032408e+00 -2.2634345e-01 -1.4279077e+00
 -3.1447644e+00 -4.2591667e-01  5.5072117e-01 -1.0464646e+00
 -1.2193179e-01 -1.8537714e+00 -3.7148207e-01  1.6896898e+00
 -3.1872814e+00  3.3209672e+00 -2.6030490e+00  6.4068109e-01
 -2.5496283e+00 -1.6560351e+00 -3.1988029e+00 -3.0105524e+00
 -2.3461566e+00  4.1797808e-01 -2.1158540e+00 -2.9110446e+00
 -1.0629134e+00 -4.6126822e-01  3.1210178e-01  3.7549701e-01
  1.6191282e+00  1.2916033e+00  2.5754780e-02 -3.2928076e-01
  1.4892354e+00  2.2175760e+00 -1.1018677e+00  4.7260642e-01
  8.1107222e-02 -8.6510926e-02  5.6575745e-01  6.3386780e-01
  1.1870103e+00  1.4269509e+00  1.9912467e+00 -1.0511305e+00
 -7.0555675e-01 -3.3662796e-01 -7.5481939e-01  9.3315974e-02
  1.5638888e-02 -9.8366201e-01 -1.3777535e+00 -1.5999229e+00
  1.8722396e+00  9.5050436e-01  2.5714214e+00  1.0689635e+00
 -2.0686017e-01 -9.0757048e-01 -1.2386990e+00  1.2472546e+00
 -7.0786411e-01  8.4867728e-01  5.3429890e-01 -6.5744899e-02
 -1.2535188e+00 -5.0469720e-01 -1.5655541e-01 -1.4788842e-01
 -1.6060910e+00 -1.3131452e+00  8.7946153e-01 -1.0326730e+00]",24.239356994628906,26.231626510620117,26.599328994750977,26.638961791992188,26.728879928588867,6,494,358,475,5,Choi_Il_Hwa.png,Ryu_Soo_Young.png,Kim_Yeong_Cheol.png,Song_Young_Kyu.png,Yoo_Dong_Geun.png
99,Jang_Woo_Young.png,"[ -0.86116105  -8.682143     7.738612     3.5686765    5.2289004
 -16.06068      1.3554269   -4.6189985   -3.524753    -8.309251
  -4.968552    -1.1578795    1.8881832    0.0553125    5.5085135
  -5.1106334    9.455193     0.5382046   -4.882115     2.4945765
   0.45903125   0.8310181    2.5237105   -2.5690756   -0.4642939
  -3.4660134   -2.5648685   -0.46315217   3.901683     3.9356856
   2.2014046   -0.7002848   -0.6701544   -1.965423    -2.6966386
   0.8193743   -1.3975487    4.486918     0.6428258   -1.2931241
   4.2858853    1.9348805   -0.7520068   -1.815501     4.3682423
  -0.40950894   1.3626288   -2.4714608   -0.39946008   1.505611
  -1.4179049   -0.41294634  -1.5205061   -2.081651     0.9224458
  -0.6267322    2.2476096   -2.324138     2.7904196   -1.7688766
  -0.23161194   0.03865264   1.9469807   -2.8348162    2.1089032
  -0.95153105  -1.2826307   -0.6018895   -0.5300408   -0.46293458
   3.3518229   -0.17924568  -0.6984565   -1.1111652    1.6825763
  -0.3068833    0.22301444  -2.1884081    0.38316444   2.1427498
  -2.5093486   -1.4375848    0.6015598   -1.3786281    0.83589554
   0.4617801   -0.47146618  -0.6149327    1.4987257    0.8250469
   0.63809675  -0.09376192  -1.7213904   -0.1343294    0.47282434
   1.1294873   -0.06611145  -0.4429825    0.6529342   -0.26618192]",31.26677894592285,31.814369201660156,33.11146926879883,33.39078903198242,34.08594512939453,115,176,24,272,189,Kim_Tae_Hoon.png,Kang_Ji_Hwan.png,Jang_Hyuk_Jin.png,Park_Byung_Eun.png,Jo_Dong_Hyuk.png
100,Hwang_In_Yeop.png,"[  2.7673285    9.022753     3.1519024    5.9918914   -4.34477
 -12.10911      1.3621987    9.041177    -1.9541456   -3.5087242
 -13.699208     7.6166673   -3.2398245   -0.7870079    0.9058693
   0.9566976    1.3419702    2.483307     1.5354735   -0.4939557
  -0.8036173   -0.60642326   0.5379205   -2.6853821   -2.432948
  -2.6691191   -5.0276313    2.470742     0.20449463   2.1553411
   3.138888    -0.77007776  -3.8911219    0.3728143    3.0972264
   0.12668645   0.39990866  -2.4401946    1.6086514    1.0811105
  -0.08622919   0.08164848  -0.55340314   1.8765916    3.6874347
   1.1533546   -0.90682983  -0.15470666  -1.9422779   -4.3773975
   1.0235541    2.972185     0.5792848   -0.22202234   1.3442749
   1.694325     1.7097957   -1.564851     0.34788623   0.8392493
  -0.7913865    0.62635314   0.5878374    1.8248551    0.29600966
   1.2278459    0.53887475  -0.96695477  -1.5425583    1.2487507
   0.8672503    1.4276112    1.2630773    0.3668848   -0.5535964
  -0.55671966   0.43004116   0.23821522   2.0926895   -0.3973742
  -1.1602074    0.54149514  -2.486451    -0.49653572  -1.373069
   1.2230163    2.949109     0.9786557    0.80093163   1.4450916
   0.3713693    1.4957688    1.0841546    0.12552592  -0.19239064
  -0.10967745   0.42176872   0.26674113   1.443592    -0.01444162]",22.799230575561523,30.381175994873047,30.638673782348633,31.343521118164062,32.824432373046875,48,77,485,467,388,Kim_Dong_Hee.png,Lee_Joon_Gi.png,Ryu_Deok_Hwan.png,Jin_Goo.png,Yoon_Hyun_Min.png
101,Kim_Young_Hoon.png,"[-9.22023296e+00 -5.05795032e-02 -1.09136095e+01  4.56334543e+00
 -7.05167294e-01 -8.06514835e+00 -1.12390299e+01  7.26270771e+00
  5.44178677e+00 -3.95428228e+00 -1.85956323e+00 -2.34610438e+00
 -1.35140017e-01  4.76411581e+00  1.64266896e+00 -3.03828508e-01
 -2.18958914e-01 -5.37277079e+00 -3.41189921e-01 -2.36572886e+00
  3.16706598e-01  2.74191546e+00  8.93893838e-02  3.03126717e+00
  3.13315129e+00 -6.94359422e-01 -2.21174335e+00  8.89002919e-01
 -1.94758832e-01  8.78000140e-01  4.20806408e-01  5.23171568e+00
  2.45679975e+00  1.39037800e+00 -2.01497769e+00  3.26988292e+00
  1.11978114e+00 -2.55031276e+00  1.33946323e+00  1.35538685e+00
  4.69101954e+00 -1.86903501e+00 -1.17318809e+00  6.86442018e-01
 -4.66087341e+00  1.92844474e+00  1.00176680e+00 -1.37519121e+00
  1.43314350e+00  7.39014149e-01 -1.37266338e+00  6.26398146e-01
  8.62309337e-01  2.41006613e+00  2.08491182e+00 -1.13199282e+00
  1.65274948e-01 -5.48053920e-01  5.56842744e-01 -2.06018186e+00
 -2.73490834e+00  9.71159339e-03  2.17762995e+00  2.86708760e+00
  6.98362589e-01 -2.34039879e+00 -7.48488426e-01  1.16230774e+00
 -7.30630279e-01 -1.66948092e+00 -7.24556983e-01  8.06794465e-02
  1.60295117e+00 -2.31183839e+00 -3.78279716e-01 -8.84282589e-01
  2.86976397e-01 -2.41262361e-01  1.14108831e-01  1.78100622e+00
 -3.59263927e-01 -1.41261435e+00  3.78875673e-01 -2.92944551e-01
  8.17443967e-01 -2.60587424e-01 -2.11422992e+00  1.26885700e+00
 -9.14731920e-01 -3.96861970e-01 -1.90573663e-01  2.92277820e-02
  4.34370339e-03  8.43665451e-02 -1.65358245e+00 -2.73565388e+00
  3.15864921e-01  1.73793519e+00  2.25136209e+00  1.54131639e+00]",25.904748916625977,27.25816535949707,27.589136123657227,27.82552146911621,27.864154815673828,167,278,556,261,338,Woo_Do_Hwan.png,Lee_David.png,Min_Jin_Woong.png,Son_Ho_Jun.png,Cha_In_Ha.png
