,Title,Info,Ratings,URL
1179,Daily Moon's,"Korean Drama - 2020, 9 episodes",7.2,/78653-daily-moon-s
1180,Cramped Love,"Korean Drama - 2020, 3 episodes",8.3,/80263-patient-love
1181,Back to the 2008,"Korean Drama - 2021, 10 episodes",8.0,/681629-back-to-the-2008
1182,Once Again,"Korean Drama - 2020, 8 episodes",7.4,/681631-once-again
1183,Love Teenager,"Korean Drama - 2020, 8 episodes",6.9,/681637-love-teenager
1184,My Wonderful Roommate 2,"Korean Drama - 2020, 10 episodes",7.0,/683281-my-wonderful-roommate-2
1185,The Reason I Hate You,"Korean Drama - 2020, 3 episodes",6.9,/683329-weekly-bamboo
1186,You I Didn't Know,"Korean Drama - 2020, 3 episodes",7.8,/683331-weekly-bamboo-2
1187,Love Playlist Pilot,"Korean Drama - 2017, 2 episodes",7.5,/683585-love-playlist-pilot
1188,Life of Namjoo,"Korean Drama - 2020, 6 episodes",7.3,/683713-life-boys
1189,Case Cell Division,"Korean Drama - 2021, 3 episodes",10.0,/688531-case-cell-division
