,Unnamed: 0,Title,Ratings,Ranked,Popularity,Actor 1,Name,Info,Info1,Info2,Info3,Info4,Info5,Info6,Image
1749,1749,"Suddenly, Mood, First Love",7.2, #35847, #99999,Lee Won Jong,Lee Won Jong, Lee, 이원종, Lee Wonjong, South Korean, Male,,,https://i.mydramalist.com/XgzrJc.jpg
1750,1750,Sugar Coating,6.7, #99999, 15+ - Teens 15 or older,Ahn Ye Won,Ahn Ye Won, Ahn, 안예원, An Yewon;アンイェウォン, South Korean, Female," February 10, 2001", 20,https://i.mydramalist.com/kx7kj_5c.jpg
1751,1751,Sugar Coating,6.7, #99999, 15+ - Teens 15 or older,Xeheun,Xeheun, Lee, 이세흔, 세흔;Lee Seheun, South Korean, Female," July 10, 1999", 21,https://i.mydramalist.com/Y3gqAc.jpg
1752,1752,Summer Love,6.7, Not Yet Rated," 4,355",Im Yoon Ah,Im Yoon Ah, Im, 임윤아, Im Yoona;Lim Yoon Ah;Im Yun A;Yoona, South Korean, Female," May 30, 1990", 30,https://i.mydramalist.com/WW0Jp_5c.jpg
1753,1753,Summer Love,6.7, Not Yet Rated," 4,355",Lee Min Ho,Lee Min Ho, Lee, 이민호, Lee Min;李敏镐, South Korean, Male," June 22, 1987", 33,https://i.mydramalist.com/kEpQwc.jpg
1754,1754,Summer Vacation,6.6, #41456, #99999,Cho Yeong In,Cho Yeong In, Cho, 조영인, Jo Young In;Jo Yeong In;Cho Young In, South Korean, Female," October 31, 2001", 19,https://i.mydramalist.com/jV6Jyc.jpg
1755,1755,Summer Vacation,6.6, #41456, #99999,Seo Sung Hyuk,Seo Sung Hyuk, Seo, 서성혁, Seo Seong Hyeok, South Korean, Male," April 26, 1999", 21,https://i.mydramalist.com/Wl8xD_5c.jpg
1756,1756,Sungkyunkwan Scandal,8.2, #591, #99,Park Min Young,Park Min Young, Park, 박민영, Bak Min Yeong;Rachel Park;Park Min Yeong, South Korean, Female," March  4, 1986", 35,https://i.mydramalist.com/qlep0_5c.jpg
1757,1757,Sungkyunkwan Scandal,8.2, #591, #99,Park Yoo Chun,Park Yoo Chun, Park, 박유천, Yuchun;Micky Yoo Cheon;Park Yoo Cheon;Park Yu Cheon, South Korean, Male," June  4, 1986", 34,https://i.mydramalist.com/QXb5vc.jpg
1758,1758,Sunny Again Tomorrow,7.5, #2836, #3428,Seol In Ah,Seol In Ah, Seol, 설인아, Seorina;Seol In A, South Korean, Female," January  3, 1996", 25,https://i.mydramalist.com/deOyW_5c.jpg
1759,1759,Sunny Again Tomorrow,7.5, #2836, #3428,Jin Joo Hyung,Jin Joo Hyung, Kim, 진주형, 심진태;Jin Ju Hyeong, South Korean, Male," November 24, 1994", 26,https://i.mydramalist.com/oVmBEc.jpg
1760,1760,Super Daddy Yeol,7.6, #2644, #1396,Lee Yoo Ri,Lee Yoo Ri, Lee, 이유리, Yi Yu Ri;李宥利, South Korean, Female," January 28, 1980", 41,https://i.mydramalist.com/qlzQ5_5c.jpg
1761,1761,Super Daddy Yeol,7.6, #2644, #1396,Lee Dong Gun,Lee Dong Gun, Lee, 이동건, Lee Dong Gun;Emmanuel Lee;Lee Dong Geon, South Korean, Male," July 26, 1980", 40,https://i.mydramalist.com/4DVY1c.jpg
1762,1762,Super Family,8.0, #27653, #4350,Park Sun Young,Park Sun Young, Park, 박선영, Park Seon Yeong, South Korean, Female," August 21, 1976", 44,https://i.mydramalist.com/4oR3Kc.jpg
1763,1763,Super Family,8.0, #27653, #4350,Park Hyuk Kwon,Park Hyuk Kwon, Park, 박혁권, Park Hyeok Kwon;Park Hyeok Gwon, South Korean, Male," July 11, 1971", 49,https://i.mydramalist.com/4qzQd_5c.jpg
1764,1764,Supernatural,7.0, #99999, Not Yet Rated,Kim Hye Yoon,Kim Hye Yoon, Kim, 김혜윤, Kim Hye Yun;金惠奫, South Korean, Female," November 10, 1996", 24,https://i.mydramalist.com/pVvDE_5c.jpg
1765,1765,Supernatural,7.0, #99999, Not Yet Rated,Park Sun Woo,Park Sun Woo, Park Seon Woo, South Korean, Male,,,,,https://i.mydramalist.com/4pdZKc.jpg
1766,1766,Surplus Princess,7.3, #3678, #254,Jo Bo Ah,Jo Bo Ah, Jo, 조보아, Jo Bo A;Cho Bo Ah, South Korean, Female," August 22, 1991", 29,https://i.mydramalist.com/v32qe_5c.jpg
1767,1767,Surplus Princess,7.3, #3678, #254,Ohn Joo Wan,Ohn Joo Wan, Song, 온주완, On Ju Wan; On Joo Wan, South Korean, Male," December 11, 1983", 37,https://i.mydramalist.com/Pn3b8c.jpg
1768,1768,Suspicious Partner,8.3, #435, #29,Nam Ji Hyun,Nam Ji Hyun, Nam, 남지현, Nam Ji Hyeon;Nam Ji Hyun;Ji Hyun;Jihyun, South Korean, Female," September 17, 1995", 25,https://i.mydramalist.com/wlJ8Yc.jpg
1769,1769,Suspicious Partner,8.3, #435, #29,Ji Chang Wook,Ji Chang Wook, Ji, 지창욱, Ji Chang Uk;Chang Wook;Wookie, South Korean, Male," July  5, 1987", 33,https://i.mydramalist.com/jAOovc.jpg
1770,1770,Sweat Romance,6.8, Not Yet Rated, 29,Ki Eun Soo,Ki Eun Soo, Ki, 기은수, Gi Eun Su;Gi Eun Soo;Ki Eun Su, South Korean, Female,,,https://i.mydramalist.com/q3JvK_5c.jpg
1771,1771,Sweat Romance,6.8, Not Yet Rated, 29,Jo Hyung Joo,Jo Hyung Joo, Jo, 조형주, Jo Hyeong Ju, South Korean, Female,,,https://i.mydramalist.com/WeDwX_5c.jpg
1772,1772,Sweat Romance 2,7.3, #99999, Not Yet Rated,Jo Hyung Joo,Jo Hyung Joo, Jo, 조형주, Jo Hyeong Ju, South Korean, Female,,,https://i.mydramalist.com/WeDwX_5c.jpg
1773,1773,Sweat Romance 2,7.3, #99999, Not Yet Rated,Ki Eun Soo,Ki Eun Soo, Ki, 기은수, Gi Eun Su;Gi Eun Soo;Ki Eun Su, South Korean, Female,,,https://i.mydramalist.com/q3JvK_5c.jpg
1774,1774,Sweden Laundry,7.1, #4126, #1399,Chang Jo,Chang Jo, Choi, 창조, 최종현;Changjo, South Korean, Male," November 16, 1995", 25,https://i.mydramalist.com/JjEvpc.jpg
1775,1775,Sweden Laundry,7.1, #4126, #1399,Song  Ha Yoon,Song  Ha Yoon, Kim, 송하윤, Kim Byul;김미선;Song Ha Yun, South Korean, Female," December  2, 1986", 34,https://i.mydramalist.com/pv0N8c.jpg
1776,1776,Sweet 20,7.3, #34386, #6184,Lee Yoo Jin,Lee Yoo Jin, Lee, 이유진, Lee Yu Jin;Yi Yoo Jin;Yi Yu Jin;Name:	Lee You Jin, South Korean, Male," April  6, 1992", 28,https://i.mydramalist.com/7rm5Dc.jpg
1777,1777,Sweet 20,7.3, #34386, #6184,Hwang Seung Eon,Hwang Seung Eon, Hwang, 황승언, Hwang Seung Un, South Korean, Female," October 31, 1988", 32,https://i.mydramalist.com/40rn6c.jpg
1778,1778,"Sweet Home, Sweet Honey",6.7, #40724, #4822,Lee  Jae Joon,Lee  Jae Joon, Lee , 이재준, South Korean, Male," October 20, 1990", 30,,https://i.mydramalist.com/EQrp5_5c.jpg
1779,1779,"Sweet Home, Sweet Honey",6.7, #40724, #4822,Song Ji Eun,Song Ji Eun, Song, 송지은, Song Jieun, South Korean, Female," May  5, 1990", 30,https://i.mydramalist.com/2DXgOc.jpg
1780,1780,Sweet Munchies,7.0, #4287, #1592,Kang Ji Young,Kang Ji Young, Kang, 강지영, 姜知英;知英;カン・ジヨン;ジヨン;Kang Ji Yeong, South Korean, Female," January 18, 1994", 27,https://i.mydramalist.com/RR23R_5c.jpg
1781,1781,Sweet Munchies,7.0, #4287, #1592,Jung Il Woo,Jung Il Woo, Jung, 정일우, Jeong Il U;丁一宇, South Korean, Male," September  9, 1987", 33,https://i.mydramalist.com/Bx8oAc.jpg
1782,1782,Sweet Palpitations,7.5, #31744, #8039,Won Ki Joon,Won Ki Joon, Won, 원기준, Won Ki Jun, South Korean, Male," February 12, 1974", 47,https://i.mydramalist.com/eojrnc.jpg
1783,1783,Sweet Palpitations,7.5, #31744, #8039,Heo Young Ran,Heo Young Ran, Heo, 허영란, Huh Yeong Ran;Heo Yeong Ran, South Korean, Female," September 16, 1980", 40,https://i.mydramalist.com/qYlxzc.jpg
1784,1784,Sweet Revenge,8.0, #1067, #505,Kim Hyang Gi ,Kim Hyang Gi , Kim,  김향기 , South Korean, Female," August  9, 2000", 20,,https://i.mydramalist.com/EQEd0_5c.jpg
1785,1785,Sweet Revenge,8.0, #1067, #505,Park Solomon,Park Solomon, Park, 박솔로몬, 朴所罗门;Bak Sol Lo Mon;Pu Suo Luo Men, South Korean, Male," November 11, 1999", 21,https://i.mydramalist.com/0jr56_5c.jpg
1786,1786,Sweet Revenge Season 2,8.0, #1151, #947,Samuel,Samuel, Kim-Arredondo, Samuel Arredondo, Punch;사무엘;Kim Samuel;Samuel Kim Arredondo;Samuel Arredondo;PUNCH, American, Male," January 17, 2002", 19,https://i.mydramalist.com/D8gW2c.jpg
1787,1787,Sweet Revenge Season 2,8.0, #1151, #947,Ahn Seo Hyun,Ahn Seo Hyun, Ahn, 안서현, Ahn Seo Hyeon;An Seo Hyeon, South Korean, Female," January 12, 2004", 17,https://i.mydramalist.com/j8Q4Bc.jpg
1788,1788,Sweet Stranger and Me,7.4, #3422, #375,Kim Young Kwang,Kim Young Kwang, Kim, 김영광, Kim Yeong Kwang;Kim Yeong Gwang;Kim Young Gwang;Kim Young-kwang, South Korean, Male," January 11, 1987", 34,https://i.mydramalist.com/QNxJQc.jpg
1789,1789,Sweet Stranger and Me,7.4, #3422, #375,Park Soo Ae,Park Soo Ae, Park, 박수애, Park Su Ae, South Korean, Female," September 16, 1979", 41,https://i.mydramalist.com/vg4ye_5c.jpg
1790,1790,Sweet Temptation,7.2, #4015, Not Yet Rated,Park So Yeon,Park So Yeon, Park,  박소연, South Korean, Female," October  5, 1987", 33,,https://i.mydramalist.com/0Qoxe_5c.jpg
1791,1791,Sweet Temptation,7.2, #4015, Not Yet Rated,Lee Joong Moon,Lee Joong Moon, Lee, 이중문, Lee Jung Mun, South Korean, Male," October 27, 1983", 37,https://i.mydramalist.com/RbOVE_5c.jpg
1792,1792,Sweet and Salty Office,7.7, #29464, #9206,Song Won Seok,Song Won Seok, Song, 송원석, Song Won Suk;Song Jae Suk;Seung Won Suk, South Korean, Male," December 16, 1988", 32,https://i.mydramalist.com/Q7Ql5c.jpg
1793,1793,Sweet and Salty Office,7.7, #29464, #9206,Lee Chung Ah,Lee Chung Ah, Lee, 이청아, Lee Cheong Ah, South Korean, Female," October 29, 1984", 36,https://i.mydramalist.com/0ldqK_5c.jpg
1794,1794,"Sweet, Savage Family",7.3, #3601, #2699,Moon Jung Hee,Moon Jung Hee, Moon, 문정희, Moon Jeong Hee;Mun Jeong Hee;Mun Jeong Hui, South Korean, Female," January 12, 1976", 45,https://i.mydramalist.com/wKpZkc.jpg
1795,1795,"Sweet, Savage Family",7.3, #3601, #2699,Jung Joon Ho,Jung Joon Ho, Jung, 정준호, Jeong Jun Ho; Jung Jun Ho;, South Korean, Male," October  1, 1969", 51,https://i.mydramalist.com/pY2L8_5c.jpg
1796,1796,Sword and Flower,6.8, #4455, #2142,Uhm Tae Woong,Uhm Tae Woong, Uhm, 엄태웅, Eom Tae Woong;Eom Tae Ung, South Korean, Male," April  5, 1974", 46,https://i.mydramalist.com/nBvp2c.jpg
1797,1797,Sword and Flower,6.8, #4455, #2142,Kim Ok Bin,Kim Ok Bin, Kim, 김옥빈, Kim Ok Vin, South Korean, Female," January  3, 1987", 34,https://i.mydramalist.com/r3qVp_5c.jpg
1798,1798,Syndrome,7.2, #36618, #4270,Jo Jae Hyun,Jo Jae Hyun, Jo, 조재현, Cho Jae Hyun;Jo Jae Hyeon, South Korean, Male," June 30, 1965", 55,https://i.mydramalist.com/pVp2B_5c.jpg
1799,1799,Syndrome,7.2, #36618, #4270,Han Hye Jin,Han Hye Jin, Han, 한혜진, Han Hye Jin;Hye Jin, South Korean, Female," October 27, 1981", 39,https://i.mydramalist.com/xWRqw_5c.jpg
1800,1800,TV Novel: Abiding Love Dandelion,7.1, #36855, #99999,Hong In Young,Hong In Young, Hong, 홍인영, Hong In Yeong, South Korean, Female," October 27, 1985", 35,https://i.mydramalist.com/DkQx5c.jpg
1801,1801,TV Novel: Abiding Love Dandelion,7.1, #36855, #99999,Kim Ga Eun,Kim Ga Eun, Kim, 김가은, South Korean, Female," January  8, 1989", 32,,https://i.mydramalist.com/l01bvc.jpg
1802,1802,TV Novel: Eun Hui,6.9, #39140, #99999,Lee Jun,Lee Jun, Lee, 이준 , Lee Joon ; Lee In, South Korean, Male," June 14, 1984", 36,https://i.mydramalist.com/Bd4NRc.jpg
1803,1803,TV Novel: Eun Hui,6.9, #39140, #99999,Choi Yoon So,Choi Yoon So, Choi, 최윤소, Choi Yun So;Choe Yun So, South Korean, Female," November 29, 1984", 36,https://i.mydramalist.com/xXA3wc.jpg
1804,1804,TV Novel: Gold Land,7.1, #37111, #99999,Kang Ye Sol,Kang Ye Sol, Kang, 강예솔, South Korean, Female," April 30, 1983", 37,,https://i.mydramalist.com/wJk0gc.jpg
1805,1805,TV Novel: Gold Land,7.1, #37111, #99999,Kang Eun Tak,Kang Eun Tak, Kang, 강은탁, South Korean, Male," August 16, 1982", 38,,https://i.mydramalist.com/VKLZQc.jpg
1806,1806,TV Novel: In Still Green Days,7.1, #37866, #99999,Lee Hae Woo,Lee Hae Woo, Lee, 이해우, Lee Hae U, South Korean, Male," July  9, 1987", 33,https://i.mydramalist.com/6272Wc.jpg
1807,1807,TV Novel: In Still Green Days,7.1, #37866, #99999,Song  Ha Yoon,Song  Ha Yoon, Kim, 송하윤, Kim Byul;김미선;Song Ha Yun, South Korean, Female," December  2, 1986", 34,https://i.mydramalist.com/pv0N8c.jpg
1808,1808,"TV Novel: Love, My Love",6.9, #39154, #99999,Kim San Ho,Kim San Ho, Kim, 김산호, South Korean, Male," February 12, 1981", 40,,https://i.mydramalist.com/EDeJ5c.jpg
1809,1809,"TV Novel: Love, My Love",6.9, #39154, #99999,Song Min Jung,Song Min Jung, Song, 송민정, Song Min Jeong, South Korean, Female," April 20, 1987", 33,https://i.mydramalist.com/9Zg0qc.jpg
1810,1810,TV Novel: My Mind’s Flower Rain,7.4, #33221, #9363,Ji Eun Sung,Ji Eun Sung, Ji, 지은성, Ji Eun Seong;, South Korean, Male," August  3, 1991", 29,https://i.mydramalist.com/vzJyW_5c.jpg
1811,1811,TV Novel: My Mind’s Flower Rain,7.4, #33221, #9363,Na Hae Ryung,Na Hae Ryung, Na, 나해령, Hae Ryung ; Na Hae Ryeong, South Korean, Female," November 11, 1994", 26,https://i.mydramalist.com/EQO2m_5c.jpg
1812,1812,TV Novel: Samsaengi,7.3, #34960, #99999,Ji  Il Joo,Ji  Il Joo, Ji , 지일주, Ji Il Ju, South Korean, Male," November  7, 1985", 35,https://i.mydramalist.com/08w0Y_5c.jpg
1813,1813,TV Novel: Samsaengi,7.3, #34960, #99999,Hong Ah Reum,Hong Ah Reum, Hong, 홍아름, South Korean, Female," March 28, 1989", 31,,https://i.mydramalist.com/7QzEec.jpg
1814,1814,TV Novel: The Stars are Shining,7.5, #32608, #8311,Go Won Hee,Go Won Hee, Go, 고원희, Ko Won Hee;Go Won Hui, South Korean, Female," September 12, 1994", 26,https://i.mydramalist.com/2kW7w_5c.jpg
1815,1815,TV Novel: The Stars are Shining,7.5, #32608, #8311,Lee Ha Yul,Lee Ha Yul, Lee, 이하율," Lee Ha Yool, Lee Jong Ho, 이종호", South Korean, Male," May 20, 1987", 33,https://i.mydramalist.com/enkVqc.jpg
1816,1816,Take Care Of The Goddess,6.4, #42699, #8475,Kim Min Kyu,Kim Min Kyu, Kim, 김민규, Kim Min Gyu;Kim Mingue, South Korean, Male," December 25, 1994", 26,https://i.mydramalist.com/jWp8Bc.jpg
1817,1817,Take Care Of The Goddess,6.4, #42699, #8475,Ryu Won,Ryu Won, Joo, 류원, Ryoo Won;Angelina Joo;주원, South Korean, Female," November  8, 1997", 23,https://i.mydramalist.com/kVAbkc.jpg
1818,1818,"Take Care Of Us, Captain",7.0, #4269, #2216,Lee Chun Hee,Lee Chun Hee, Lee, 이천희, Lee Cheon Hui, South Korean, Male," February 19, 1979", 42,https://i.mydramalist.com/B3YD7c.jpg
1819,1819,"Take Care Of Us, Captain",7.0, #4269, #2216,Gu Hye Seon,Gu Hye Seon, Gu, 구혜선, Koo Hye Sun; Gu Hye Seon; Ku Hye Sun; Goo Hye Sun;, South Korean, Female," November  9, 1984", 36,https://i.mydramalist.com/EoYx5_5c.jpg
1820,1820,Tale of the Nine-Tailed,8.3, #455, #130,Jo Bo Ah,Jo Bo Ah, Jo, 조보아, Jo Bo A;Cho Bo Ah, South Korean, Female," August 22, 1991", 29,https://i.mydramalist.com/v32qe_5c.jpg
1821,1821,Tale of the Nine-Tailed,8.3, #455, #130,Lee Dong Wook,Lee Dong Wook, Lee, 이동욱, Lee Dong Uk;Lee Dong Wuk;Yi Dong Wook;Yi Dong Wuk, South Korean, Male," November  6, 1981", 39,https://i.mydramalist.com/Zvejqc.jpg
1822,1822,Taste of Cat,7.6, #3646, G - All Ages,Kim Wook,Kim Wook, Kim, 김욱, Kim Uk, South Korean, Male," April  9, 1992", 28,https://i.mydramalist.com/Y3zNgc.jpg
1823,1823,Taste of Cat,7.6, #3646, G - All Ages,Oh Se Young,Oh Se Young, Oh, 오세영, Oh Se Yeong, South Korean, Female," July 21, 1996", 24,https://i.mydramalist.com/JKjydc.jpg
1824,1824,"Teacher, Would You Like to Date Me?",7.6, G - All Ages, 121,Bae In Hyuk,Bae In Hyuk, Bae, 배인혁, Bae In Hyeok, South Korean, Male," April  4, 1998", 22,https://i.mydramalist.com/x2gL3c.jpg
1825,1825,"Teacher, Would You Like to Date Me?",7.6, G - All Ages, 121,Choi Ji Hui,Choi Ji Hui, Choi, 최지희, Ji Hee Choi;Hee Choi;Choi Ji Hee, South Korean, Female," February  5, 1991", 30,https://i.mydramalist.com/Wmv4Oc.jpg
1826,1826,Tears of Heaven,7.3, #35219, #5682,Park Ji Young,Park Ji Young, Park, 박지영, Park Ji Yeong, South Korean, Female," December  8, 1968", 52,https://i.mydramalist.com/dW4De_5c.jpg
1827,1827,Tears of Heaven,7.3, #35219, #5682,Hong Ah Reum,Hong Ah Reum, Hong, 홍아름, South Korean, Female," March 28, 1989", 31,,https://i.mydramalist.com/7QzEec.jpg
1828,1828,Teleport Love,6.7, #7827, Not Yet Rated,Bae Noo Ri,Bae Noo Ri, Bae, 배누리, Bae Nu Ri, South Korean, Female," February  4, 1993", 28,https://i.mydramalist.com/xg1Kyc.jpg
1829,1829,Teleport Love,6.7, #7827, Not Yet Rated,Lee Tae Ri,Lee Tae Ri, Lee, 이태리, 이민호;Lee Min Ho, South Korean, Male," June 28, 1993", 27,https://i.mydramalist.com/BNAJR_5c.jpg
1830,1830,Tell Me You've Changed,7.5, #99999, G - All Ages,Jang Eui Soo,Jang Eui Soo, Jang, 장의수, Jang Eui Su;Jang Ui Su;Jang Ui Soo, South Korean, Male," January 22, 1990", 31,https://i.mydramalist.com/jxq4v_5c.jpg
1831,1831,Tell Me You've Changed,7.5, #99999, G - All Ages,Park Shi An,Park Shi An, Park, 박시안, Park Sian;Park Si An, South Korean, Female," December  5, 1990", 30,https://i.mydramalist.com/kVxZOc.jpg
1832,1832,Temperature of Love,7.5, #2793, #304,Seo Hyun Jin,Seo Hyun Jin, Seo, 서현진, Seo Hyeon Jin, South Korean, Female," February 27, 1985", 36,https://i.mydramalist.com/RkJVxc.jpg
1833,1833,Temperature of Love,7.5, #2793, #304,Yang Se Jong,Yang Se Jong, Yang, 양세종, South Korean, Male," December 23, 1992", 28,,https://i.mydramalist.com/1Z835_5c.jpg
1834,1834,Temptation,7.1, #4151, #1891,Choi Ji Woo,Choi Ji Woo, Choi, 최지우, Cui Zhi You;최미향;崔智友;Choi Ji U, South Korean, Female," June 11, 1975", 45,https://i.mydramalist.com/eVLyQc.jpg
1835,1835,Temptation,7.1, #4151, #1891,Kwon Sang Woo,Kwon Sang Woo, Kwon, 권상우, Gwon Sang Wu;权相佑;Kwon Sang U, South Korean, Male," August  5, 1976", 44,https://i.mydramalist.com/eogkWc.jpg
1836,1836,Terius Behind Me,8.3, #385, #262,Jung In Sun,Jung In Sun, Jung, 정인선, Jeong In Sun;Chung In Sun;Jung In Seon, South Korean, Female," April 25, 1991", 29,https://i.mydramalist.com/kq1w8_5c.jpg
1837,1837,Terius Behind Me,8.3, #385, #262,So Ji Sub,So Ji Sub, So, 소지섭, So Ji Sup ; So Ji Seop ; So Ji Seob, South Korean, Male," November  4, 1977", 43,https://i.mydramalist.com/p0pErc.jpg
1838,1838,That Man Oh Soo,7.1, #4182, #646,Kim So Eun,Kim So Eun, Kim, 김소은, Gim So Eun, South Korean, Female," September  6, 1989", 31,https://i.mydramalist.com/x71jy_5c.jpg
1839,1839,That Man Oh Soo,7.1, #4182, #646,Lee  Jong Hyun,Lee  Jong Hyun, Lee, 이종현, Lee Jong Hyeon, South Korean, Male," May 15, 1990", 30,https://i.mydramalist.com/XbX8wc.jpg
1840,1840,"That Winter, The Wind Blows",8.0, #1021, #151,Jo In Sung,Jo In Sung, Jo, 조인성, Zo In Sung; Jo In Seong;, South Korean, Male," July 28, 1981", 39,https://i.mydramalist.com/w8eqAc.jpg
1841,1841,"That Winter, The Wind Blows",8.0, #1021, #151,Song Hye Kyo,Song Hye Kyo, Song, 송혜교, Song Hye Gyo, South Korean, Female," November 22, 1981", 39,https://i.mydramalist.com/Qrn7v_5c.jpg
1842,1842,The 1km Distance Between Us,7.0, #38141, #5388,Dong Hyun,Dong Hyun, Kim, 동현, Donghyun;Kim Dong Hyeon;김동현;Dong Hyeon, South Korean, Male," February 12, 1989", 32,https://i.mydramalist.com/jVwPzc.jpg
1843,1843,The 1km Distance Between Us,7.0, #38141, #5388,Hong Soo Ah,Hong Soo Ah, Hong, 홍수아, Hong Su Ah;洪秀儿;Hong Su A, South Korean, Female," June 30, 1986", 34,https://i.mydramalist.com/XEp2g_5c.jpg
1844,1844,The Beauty Inside,8.4, #325, #91,Lee Min Ki,Lee Min Ki, Lee, 이민기, South Korean, Male," January 16, 1985", 36,,https://i.mydramalist.com/wE3Qp_5c.jpg
1845,1845,The Beauty Inside,8.4, #325, #91,Seo Hyun Jin,Seo Hyun Jin, Seo, 서현진, Seo Hyeon Jin, South Korean, Female," February 27, 1985", 36,https://i.mydramalist.com/RkJVxc.jpg
1846,1846,The Best Ending,7.7, #1882, #2488,Choi Hee Jin,Choi Hee Jin, Choi, 최희진, Choi Hui Jin, South Korean, Female," November  9, 1996", 24,https://i.mydramalist.com/kkyRbc.jpg
1847,1847,The Best Ending,7.7, #1882, #2488,Jung Gun Joo,Jung Gun Joo, Jung, 정건주, Jung Geon Joo;Jung Geon Ju;Jeong Gun Joo;Jeong Geon Joo;Jeong Geon Ju, South Korean, Male," May 26, 1995", 25,https://i.mydramalist.com/jxbxr_5c.jpg
1848,1848,The Best Future,6.8, #4484, #2510,Bang Min Ah,Bang Min Ah, Bang, 방민아, Mina;Bang Min A, South Korean, Female," May 13, 1993", 27,https://i.mydramalist.com/XboRwc.jpg
1849,1849,The Best Future,6.8, #4484, #2510,Seo Kang Joon,Seo Kang Joon, Lee, 서강준, South Korean, Male," October 12, 1993", 27,,https://i.mydramalist.com/rbPe2c.jpg
1850,1850,The Best Moment To Quit Your Job,7.6, #30603, #3672,Go Won Hee,Go Won Hee, Go, 고원희, Ko Won Hee;Go Won Hui, South Korean, Female," September 12, 1994", 26,https://i.mydramalist.com/2kW7w_5c.jpg
1851,1851,The Best Moment To Quit Your Job,7.6, #30603, #3672,Lee Chung Ah,Lee Chung Ah, Lee, 이청아, Lee Cheong Ah, South Korean, Female," October 29, 1984", 36,https://i.mydramalist.com/0ldqK_5c.jpg
1852,1852,The Birth of a Family,7.3, #34620, #8393,Lee So Yeon,Lee So Yeon, Lee, 이소연, Lee So Yun;Yi So Yeon;Yi So Yun, South Korean, Female," April 16, 1982", 38,https://i.mydramalist.com/l0wW6c.jpg
1853,1853,The Birth of a Family,7.3, #34620, #8393,Lee Kyu Han,Lee Kyu Han, Lee, 이규한, Lee Gyoo Han;Lee Gyu Han, South Korean, Male," August  4, 1980", 40,https://i.mydramalist.com/RWEK6c.jpg
1854,1854,The Birth of a Married Woman,7.5, #32336, #6544,Yoon Seung Ah,Yoon Seung Ah, Yoon, 윤승아, Yun Seung A, South Korean, Female," September 29, 1983", 37,https://i.mydramalist.com/mO8nJc.jpg
1855,1855,The Birth of a Married Woman,7.5, #32336, #6544,Lee Joon Hyuk,Lee Joon Hyuk, Lee, 이준혁, Lee Jun Hyuk;Lee Joon Hyeok;Lee Jun Hyeok, South Korean, Male," March 13, 1984", 36,https://i.mydramalist.com/QBg4A_5c.jpg
1856,1856,The Blue Sea,6.6, #8293, Not Yet Rated,Jung Tae Ri,Jung Tae Ri, Jung, 정태리, Jeong Tae Ri, South Korean, Female,,,https://i.mydramalist.com/rqOYEc.jpg
1857,1857,The Blue Sea,6.6, #8293, Not Yet Rated,Jung Ye In,Jung Ye In, Jung, 정예인, Yein;Jeong Ye In, South Korean, Female," June  4, 1998", 22,https://i.mydramalist.com/Z024Wc.jpg
1858,1858,The Boy Next Door,8.3, #436, 13+ - Teens 13 or older,Choi  Woo Shik,Choi  Woo Shik, Choi , 최우식, Choi Woo Sik;Choi U Shik;Edward Choi;에드워드 최, Canadian, Male," March 26, 1990", 30,https://i.mydramalist.com/xWAE0_5c.jpg
1859,1859,The Boy Next Door,8.3, #436, 13+ - Teens 13 or older,Jang Ki Yong,Jang Ki Yong, Jang, 장기용, Chang Ki Yong;Chang Gi Yong;Jang Gi Yong;Ki Yong;Kiyong;Jang Kiyong;Gi Yong, South Korean, Male," August  7, 1992", 28,https://i.mydramalist.com/XyzbZ_5c.jpg
1860,1860,The Bridal Mask,8.6, #97, #187,Joo Won,Joo Won, Moon, 주원, 문준원;Mun Jun Won;Ju Won, South Korean, Male," September 30, 1987", 33,https://i.mydramalist.com/wrJg1_5c.jpg
1861,1861,The Bridal Mask,8.6, #97, #187,Jin Se Yeon,Jin Se Yeon, Kim, 진세연, 김윤정;Kim Yoon Jung;Yoon Jung;Jin Se Yeon;Se Yeon;Kim Yun Jeong, South Korean, Female," February 15, 1994", 27,https://i.mydramalist.com/vzjEW_5c.jpg
